,svc_name,my_span_id,parent_span_id,trace_id,cluster_id,load,last_load,avg_load,rps,st,et,rt,xt,ct,child_spans,critical_child_spans,call_size,depth
1384,productpage-v1,59c1c36a,,80d38e6888e2845e59c1c36af363cb78,1,15,20,17,0,0,75,75,66,66,"[<span.Span object at 0x7f2fa90de310>, <span.Span object at 0x7f2fa90de790>]","[<span.Span object at 0x7f2fa90de790>, <span.Span object at 0x7f2fa90de310>]",10,1
1385,ratings-v1,a1b1634a,fa7f71db,80d38e6888e2845e59c1c36af363cb78,1,1,1,1,0,37,39,2,2,2,[],[],30,3
1386,details-v1,462d0198,59c1c36a,80d38e6888e2845e59c1c36af363cb78,1,1,1,1,0,10,12,2,2,2,[],[],20,2
1387,reviews-v3,fa7f71db,59c1c36a,80d38e6888e2845e59c1c36af363cb78,1,5,4,4,0,34,41,7,5,5,[<span.Span object at 0x7f2fa90de2e0>],[<span.Span object at 0x7f2fa90de2e0>],20,2
1388,reviews-v3,1afb3388,be447806,9d51e11f3b2a5060be4478068b7c9b5f,1,5,4,4,0,175,183,8,6,6,[<span.Span object at 0x7f2fa912cb80>],[<span.Span object at 0x7f2fa912cb80>],20,2
1389,productpage-v1,be447806,,9d51e11f3b2a5060be4478068b7c9b5f,1,26,30,28,0,0,282,282,231,231,"[<span.Span object at 0x7f2fa912cd90>, <span.Span object at 0x7f2fa912c880>]","[<span.Span object at 0x7f2fa912cd90>, <span.Span object at 0x7f2fa912c880>]",10,1
1390,ratings-v1,23d349db,1afb3388,9d51e11f3b2a5060be4478068b7c9b5f,1,1,1,1,0,179,181,2,2,2,[],[],30,3
1391,details-v1,29b9d297,be447806,9d51e11f3b2a5060be4478068b7c9b5f,1,1,1,1,0,80,123,43,43,43,[],[],20,2
1392,reviews-v3,b1e934ca,38b7308b,301762ee1bcb609138b7308b939db5a3,1,5,4,4,0,149,157,8,7,7,[<span.Span object at 0x7f2fa9114dc0>],[<span.Span object at 0x7f2fa9114dc0>],20,2
1393,productpage-v1,38b7308b,,301762ee1bcb609138b7308b939db5a3,1,27,26,26,0,0,252,252,242,242,"[<span.Span object at 0x7f2fa91142b0>, <span.Span object at 0x7f2fa9114130>]","[<span.Span object at 0x7f2fa91142b0>, <span.Span object at 0x7f2fa9114130>]",10,1
1394,ratings-v1,a274c8c8,b1e934ca,301762ee1bcb609138b7308b939db5a3,1,1,1,1,0,155,156,1,1,1,[],[],30,3
1395,details-v1,5b5b3703,38b7308b,301762ee1bcb609138b7308b939db5a3,1,1,1,1,0,82,84,2,2,2,[],[],20,2
1396,reviews-v3,ac7d2cb4,25b59fa2,4bda5c94c6c797a925b59fa2706b46e1,1,6,4,5,0,145,150,5,3,3,[<span.Span object at 0x7f2fbc7179d0>],[<span.Span object at 0x7f2fbc7179d0>],20,2
1397,productpage-v1,25b59fa2,,4bda5c94c6c797a925b59fa2706b46e1,1,25,33,29,0,0,255,255,248,248,"[<span.Span object at 0x7f2fbc7178e0>, <span.Span object at 0x7f2fbc717fd0>]","[<span.Span object at 0x7f2fbc7178e0>, <span.Span object at 0x7f2fbc717fd0>]",10,1
1398,ratings-v1,36ac331f,ac7d2cb4,4bda5c94c6c797a925b59fa2706b46e1,1,1,1,1,0,147,149,2,2,2,[],[],30,3
1399,details-v1,d46be1e1,25b59fa2,4bda5c94c6c797a925b59fa2706b46e1,1,1,1,1,0,59,61,2,2,2,[],[],20,2
1400,reviews-v3,3b73e6cf,47e0261c,566487dafea73ef647e0261c0748293b,1,6,4,5,0,53,60,7,4,4,[<span.Span object at 0x7f2fe04c00d0>],[<span.Span object at 0x7f2fe04c00d0>],20,2
1401,productpage-v1,47e0261c,,566487dafea73ef647e0261c0748293b,1,21,20,20,0,0,79,79,70,70,"[<span.Span object at 0x7f2fe04c0b20>, <span.Span object at 0x7f2fe04c04c0>]","[<span.Span object at 0x7f2fe04c0b20>, <span.Span object at 0x7f2fe04c04c0>]",10,1
1402,ratings-v1,9f0d0c36,3b73e6cf,566487dafea73ef647e0261c0748293b,1,1,1,1,0,56,59,3,3,3,[],[],30,3
1403,details-v1,50ecb5c2,47e0261c,566487dafea73ef647e0261c0748293b,1,1,1,1,0,21,23,2,2,2,[],[],20,2
1404,reviews-v3,ad0ac335,c3668e05,cd20b53e8c7f0f8ec3668e05409c0cea,1,5,4,4,0,16,23,7,6,6,[<span.Span object at 0x7f2f3c3ea040>],[<span.Span object at 0x7f2f3c3ea040>],20,2
1405,productpage-v1,c3668e05,,cd20b53e8c7f0f8ec3668e05409c0cea,1,15,14,14,0,0,27,27,16,16,"[<span.Span object at 0x7f2f3c3ea550>, <span.Span object at 0x7f2f3c3ea0a0>]","[<span.Span object at 0x7f2f3c3ea550>, <span.Span object at 0x7f2f3c3ea0a0>]",10,1
1406,ratings-v1,45371071,ad0ac335,cd20b53e8c7f0f8ec3668e05409c0cea,1,1,1,1,0,20,21,1,1,1,[],[],30,3
1407,details-v1,fa68c47c,c3668e05,cd20b53e8c7f0f8ec3668e05409c0cea,1,1,1,1,0,8,12,4,4,4,[],[],20,2
1408,reviews-v3,54f31bde,478cd375,2d5856b4a9c75c57478cd375abb0b1cc,1,5,5,5,0,23,28,5,4,4,[<span.Span object at 0x7f2f379985b0>],[<span.Span object at 0x7f2f379985b0>],20,2
1409,productpage-v1,478cd375,,2d5856b4a9c75c57478cd375abb0b1cc,1,16,15,15,0,0,32,32,23,23,"[<span.Span object at 0x7f2f37998f40>, <span.Span object at 0x7f2f3c0d3100>]","[<span.Span object at 0x7f2f37998f40>, <span.Span object at 0x7f2f3c0d3100>]",10,1
1410,ratings-v1,a8ea5678,54f31bde,2d5856b4a9c75c57478cd375abb0b1cc,1,1,1,1,0,25,26,1,1,1,[],[],30,3
1411,details-v1,148b68f3,478cd375,2d5856b4a9c75c57478cd375abb0b1cc,1,1,1,1,0,9,13,4,4,4,[],[],20,2
1412,productpage-v1,b1875e3a,,c4538b3b18d68164b1875e3a9f93317b,1,21,23,22,0,0,140,140,133,133,"[<span.Span object at 0x7f2f3c3dd2b0>, <span.Span object at 0x7f2f3c3ddaf0>]","[<span.Span object at 0x7f2f3c3ddaf0>, <span.Span object at 0x7f2f3c3dd2b0>]",10,1
1413,ratings-v1,73024363,e6a8a661,c4538b3b18d68164b1875e3a9f93317b,1,1,1,1,0,77,78,1,1,1,[],[],30,3
1414,details-v1,ea98702c,b1875e3a,c4538b3b18d68164b1875e3a9f93317b,1,1,1,1,0,35,37,2,2,2,[],[],20,2
1415,reviews-v3,e6a8a661,b1875e3a,c4538b3b18d68164b1875e3a9f93317b,1,5,4,4,0,74,79,5,4,4,[<span.Span object at 0x7f2f3c3dd490>],[<span.Span object at 0x7f2f3c3dd490>],20,2
1416,reviews-v3,b382df61,d8d604c7,85e75b8e5b951f82d8d604c765c6a44c,1,5,4,4,0,23,35,12,8,8,[<span.Span object at 0x7f2f3c3b98e0>],[<span.Span object at 0x7f2f3c3b98e0>],20,2
1417,productpage-v1,d8d604c7,,85e75b8e5b951f82d8d604c765c6a44c,1,17,16,16,0,0,38,38,23,23,"[<span.Span object at 0x7f2f3c3b9280>, <span.Span object at 0x7f2f3c3b9bb0>]","[<span.Span object at 0x7f2f3c3b9280>, <span.Span object at 0x7f2f3c3b9bb0>]",10,1
1418,ratings-v1,b941da2a,b382df61,85e75b8e5b951f82d8d604c765c6a44c,1,1,1,1,0,28,32,4,4,4,[],[],30,3
1419,details-v1,8097d839,d8d604c7,85e75b8e5b951f82d8d604c765c6a44c,1,1,1,1,0,9,12,3,3,3,[],[],20,2
1420,productpage-v1,e53fec7e,,d2de79c6469c9d27e53fec7e7dd437fa,1,33,29,31,0,0,79,79,73,73,"[<span.Span object at 0x7f2f3c612670>, <span.Span object at 0x7f2f3c6128b0>]","[<span.Span object at 0x7f2f3c6128b0>, <span.Span object at 0x7f2f3c612670>]",10,1
1421,details-v1,a9c03e13,e53fec7e,d2de79c6469c9d27e53fec7e7dd437fa,1,1,1,1,0,31,32,1,1,1,[],[],20,2
1422,reviews-v3,4d8df31e,e53fec7e,d2de79c6469c9d27e53fec7e7dd437fa,1,6,7,6,0,66,71,5,4,4,[<span.Span object at 0x7f2f3c612d60>],[<span.Span object at 0x7f2f3c612d60>],20,2
1423,ratings-v1,9ca17e1e,4d8df31e,d2de79c6469c9d27e53fec7e7dd437fa,1,1,1,1,0,69,70,1,1,1,[],[],30,3
1424,productpage-v1,11c92684,,2b31a7249078d94c11c92684c3e0c742,1,35,33,34,0,0,318,318,309,309,"[<span.Span object at 0x7f2f3c5dba90>, <span.Span object at 0x7f2f3c5db070>]","[<span.Span object at 0x7f2f3c5db070>, <span.Span object at 0x7f2f3c5dba90>]",10,1
1425,details-v1,6dc1c600,11c92684,2b31a7249078d94c11c92684c3e0c742,1,1,1,1,0,62,64,2,2,2,[],[],20,2
1426,reviews-v3,48b9a625,11c92684,2b31a7249078d94c11c92684c3e0c742,1,6,4,5,0,177,184,7,7,7,[<span.Span object at 0x7f2f3c5dbbb0>],[<span.Span object at 0x7f2f3c5dbbb0>],20,2
1427,ratings-v1,4f04ccda,48b9a625,2b31a7249078d94c11c92684c3e0c742,1,1,1,1,0,182,182,0,0,0,[],[],30,3
1428,reviews-v3,fac377ef,5350717f,c07cc7474b47ca0b5350717f0d36e1d3,1,5,4,4,0,60,65,5,4,4,[<span.Span object at 0x7f2f365896a0>],[<span.Span object at 0x7f2f365896a0>],20,2
1429,productpage-v1,5350717f,,c07cc7474b47ca0b5350717f0d36e1d3,1,19,21,20,0,0,76,76,69,69,"[<span.Span object at 0x7f2f36589610>, <span.Span object at 0x7f2f36589310>]","[<span.Span object at 0x7f2f36589610>, <span.Span object at 0x7f2f36589310>]",10,1
1430,ratings-v1,1eccf68e,fac377ef,c07cc7474b47ca0b5350717f0d36e1d3,1,1,1,1,0,62,63,1,1,1,[],[],30,3
1431,details-v1,680b72c5,5350717f,c07cc7474b47ca0b5350717f0d36e1d3,1,1,1,1,0,37,39,2,2,2,[],[],20,2
1432,reviews-v3,34e64ae8,ed582959,b23ea21fd359df5bed5829592b957996,1,5,4,4,0,91,95,4,3,3,[<span.Span object at 0x7f2f36fe0490>],[<span.Span object at 0x7f2f36fe0490>],20,2
1433,productpage-v1,ed582959,,b23ea21fd359df5bed5829592b957996,1,24,21,22,0,0,121,121,112,112,"[<span.Span object at 0x7f2f36fe05b0>, <span.Span object at 0x7f2f36fe0970>]","[<span.Span object at 0x7f2f36fe05b0>, <span.Span object at 0x7f2f36fe0970>]",10,1
1434,ratings-v1,b195002c,34e64ae8,b23ea21fd359df5bed5829592b957996,1,1,1,1,0,93,94,1,1,1,[],[],30,3
1435,details-v1,0973c510,ed582959,b23ea21fd359df5bed5829592b957996,1,1,1,1,0,38,43,5,5,5,[],[],20,2
1436,productpage-v1,7e9d0efb,,be2d8d248872d3f17e9d0efb59bc1563,1,18,18,18,0,0,46,46,37,37,"[<span.Span object at 0x7f2f3c474d60>, <span.Span object at 0x7f2f3c4745e0>]","[<span.Span object at 0x7f2f3c4745e0>, <span.Span object at 0x7f2f3c474d60>]",10,1
1437,ratings-v1,716317fb,69a8a49c,be2d8d248872d3f17e9d0efb59bc1563,1,1,1,1,0,39,41,2,2,2,[],[],30,3
1438,details-v1,666761f1,7e9d0efb,be2d8d248872d3f17e9d0efb59bc1563,1,1,1,1,0,10,13,3,3,3,[],[],20,2
1439,reviews-v3,69a8a49c,7e9d0efb,be2d8d248872d3f17e9d0efb59bc1563,1,5,4,4,0,37,43,6,4,4,[<span.Span object at 0x7f2f3c474af0>],[<span.Span object at 0x7f2f3c474af0>],20,2
1440,reviews-v3,c495293d,2a7ed8ba,17eec88e729da45f2a7ed8ba0a183530,1,5,5,5,0,35,41,6,5,5,[<span.Span object at 0x7f2f35ae7d60>],[<span.Span object at 0x7f2f35ae7d60>],20,2
1441,productpage-v1,2a7ed8ba,,17eec88e729da45f2a7ed8ba0a183530,1,22,19,20,0,0,44,44,36,36,"[<span.Span object at 0x7f2f35ae7e50>, <span.Span object at 0x7f2f35ae7d90>]","[<span.Span object at 0x7f2f35ae7e50>, <span.Span object at 0x7f2f35ae7d90>]",10,1
1442,ratings-v1,ef717655,c495293d,17eec88e729da45f2a7ed8ba0a183530,1,1,1,1,0,38,39,1,1,1,[],[],30,3
1443,details-v1,7712123a,2a7ed8ba,17eec88e729da45f2a7ed8ba0a183530,1,1,1,1,0,27,29,2,2,2,[],[],20,2
1444,productpage-v1,25ff9b48,,345b919cf6c8a71d25ff9b4802c7cef5,1,23,18,20,0,0,110,110,44,44,"[<span.Span object at 0x7f2f35cf7880>, <span.Span object at 0x7f2f35cf77f0>]","[<span.Span object at 0x7f2f35cf7880>, <span.Span object at 0x7f2f35cf77f0>]",10,1
1445,reviews-v3,bdded63e,25ff9b48,345b919cf6c8a71d25ff9b4802c7cef5,1,5,4,4,0,87,103,16,11,11,[<span.Span object at 0x7f2f35cf7790>],[<span.Span object at 0x7f2f35cf7790>],20,2
1446,ratings-v1,4e397a94,bdded63e,345b919cf6c8a71d25ff9b4802c7cef5,1,1,1,1,0,96,101,5,5,5,[],[],30,3
1447,details-v1,2fde4f1d,25ff9b48,345b919cf6c8a71d25ff9b4802c7cef5,1,1,1,1,0,29,79,50,50,50,[],[],20,2
1448,details-v1,77f1883d,d912f096,397aa1dc79a2beb1d912f0962abd41d8,1,1,1,1,0,33,38,5,5,5,[],[],20,2
1449,productpage-v1,d912f096,,397aa1dc79a2beb1d912f0962abd41d8,1,24,29,26,0,0,155,155,143,143,"[<span.Span object at 0x7f2fa5f27b80>, <span.Span object at 0x7f2fa5f278e0>]","[<span.Span object at 0x7f2fa5f278e0>, <span.Span object at 0x7f2fa5f27b80>]",10,1
1450,reviews-v3,b9fbf56f,d912f096,397aa1dc79a2beb1d912f0962abd41d8,1,5,4,4,0,82,89,7,4,4,[<span.Span object at 0x7f2fa5f271f0>],[<span.Span object at 0x7f2fa5f271f0>],20,2
1451,ratings-v1,d135fc25,b9fbf56f,397aa1dc79a2beb1d912f0962abd41d8,1,1,1,1,0,84,87,3,3,3,[],[],30,3
1452,productpage-v1,d2e77476,,18da262b1ce9cf2fd2e7747647827006,1,36,37,36,0,0,295,295,288,288,"[<span.Span object at 0x7f2f3c5a53d0>, <span.Span object at 0x7f2f3c5a5130>]","[<span.Span object at 0x7f2f3c5a5130>, <span.Span object at 0x7f2f3c5a53d0>]",10,1
1453,ratings-v1,e70e58e8,7d0561ae,18da262b1ce9cf2fd2e7747647827006,1,1,1,1,0,179,180,1,1,1,[],[],30,3
1454,details-v1,a4f31c1e,d2e77476,18da262b1ce9cf2fd2e7747647827006,1,1,1,1,0,59,61,2,2,2,[],[],20,2
1455,reviews-v3,7d0561ae,d2e77476,18da262b1ce9cf2fd2e7747647827006,1,5,4,4,0,176,181,5,4,4,[<span.Span object at 0x7f2f3c5a54f0>],[<span.Span object at 0x7f2f3c5a54f0>],20,2
1456,details-v1,6c9caa4a,da309200,3ed5d2dfc298e11eda309200c96be382,1,1,1,1,0,88,91,3,3,3,[],[],20,2
1457,reviews-v3,af9fde54,da309200,3ed5d2dfc298e11eda309200c96be382,1,5,4,4,0,189,194,5,4,4,[<span.Span object at 0x7f2f3c3703a0>],[<span.Span object at 0x7f2f3c3703a0>],20,2
1458,productpage-v1,da309200,,3ed5d2dfc298e11eda309200c96be382,1,43,34,38,0,0,286,286,278,278,"[<span.Span object at 0x7f2f3c370bb0>, <span.Span object at 0x7f2f3c3708b0>]","[<span.Span object at 0x7f2f3c3708b0>, <span.Span object at 0x7f2f3c370bb0>]",10,1
1459,ratings-v1,64c9f97b,af9fde54,3ed5d2dfc298e11eda309200c96be382,1,1,1,1,0,192,193,1,1,1,[],[],30,3
1460,productpage-v1,19461bda,,2dca338494be1d4d19461bda4b3baa0c,1,37,39,38,0,0,324,324,316,316,"[<span.Span object at 0x7f2fa05bd8b0>, <span.Span object at 0x7f2fa05bdd00>]","[<span.Span object at 0x7f2fa05bdd00>, <span.Span object at 0x7f2fa05bd8b0>]",10,1
1461,ratings-v1,206caf1e,e2d38e37,2dca338494be1d4d19461bda4b3baa0c,1,1,1,1,0,204,205,1,1,1,[],[],30,3
1462,details-v1,c162eea4,19461bda,2dca338494be1d4d19461bda4b3baa0c,1,1,1,1,0,63,66,3,3,3,[],[],20,2
1463,reviews-v3,e2d38e37,19461bda,2dca338494be1d4d19461bda4b3baa0c,1,5,4,4,0,201,206,5,4,4,[<span.Span object at 0x7f2fa05bdc40>],[<span.Span object at 0x7f2fa05bdc40>],20,2
1464,productpage-v1,2edc9497,,b8dea4d11eed16472edc949720602bf4,1,37,40,38,0,0,332,332,327,327,"[<span.Span object at 0x7f2fa05bd970>, <span.Span object at 0x7f2fa05bdbe0>]","[<span.Span object at 0x7f2fa05bdbe0>, <span.Span object at 0x7f2fa05bd970>]",10,1
1465,ratings-v1,7d689883,6776c37e,b8dea4d11eed16472edc949720602bf4,1,1,1,1,0,203,204,1,1,1,[],[],30,3
1466,details-v1,92da27a5,2edc9497,b8dea4d11eed16472edc949720602bf4,1,1,1,1,0,72,74,2,2,2,[],[],20,2
1467,reviews-v3,6776c37e,2edc9497,b8dea4d11eed16472edc949720602bf4,1,5,4,4,0,202,205,3,2,2,[<span.Span object at 0x7f2fa05bd250>],[<span.Span object at 0x7f2fa05bd250>],20,2
1468,productpage-v1,5bc86c81,,7c410451436f79145bc86c81b21fbf17,1,36,36,36,0,0,385,385,335,335,"[<span.Span object at 0x7f2fa04cca90>, <span.Span object at 0x7f2fa04cc730>]","[<span.Span object at 0x7f2fa04cc730>, <span.Span object at 0x7f2fa04cca90>]",10,1
1469,ratings-v1,d75675a3,e271a3d9,7c410451436f79145bc86c81b21fbf17,1,1,1,1,0,264,265,1,1,1,[],[],30,3
1470,details-v1,a945f4b6,5bc86c81,7c410451436f79145bc86c81b21fbf17,1,1,1,1,0,111,155,44,44,44,[],[],20,2
1471,reviews-v3,e271a3d9,5bc86c81,7c410451436f79145bc86c81b21fbf17,1,5,4,4,0,261,267,6,5,5,[<span.Span object at 0x7f2fa04cc9d0>],[<span.Span object at 0x7f2fa04cc9d0>],20,2
1472,reviews-v3,51558ea9,ff0a6c10,8f26c081f8c148c4ff0a6c10d42fbefa,1,5,4,4,0,83,90,7,6,6,[<span.Span object at 0x7f2fa58d2eb0>],[<span.Span object at 0x7f2fa58d2eb0>],20,2
1473,productpage-v1,ff0a6c10,,8f26c081f8c148c4ff0a6c10d42fbefa,1,30,27,28,0,0,141,141,130,130,"[<span.Span object at 0x7f2fa58d2fd0>, <span.Span object at 0x7f2fa58d2f40>]","[<span.Span object at 0x7f2fa58d2fd0>, <span.Span object at 0x7f2fa58d2f40>]",10,1
1474,ratings-v1,64c8ca93,51558ea9,8f26c081f8c148c4ff0a6c10d42fbefa,1,1,1,1,0,86,87,1,1,1,[],[],30,3
1475,details-v1,4669e255,ff0a6c10,8f26c081f8c148c4ff0a6c10d42fbefa,1,1,1,1,0,36,40,4,4,4,[],[],20,2
1476,productpage-v1,f55039ab,,132343396c16c23af55039ab463ebd3e,1,36,37,36,0,0,329,329,322,322,"[<span.Span object at 0x7f2fa58de040>, <span.Span object at 0x7f2fa58def40>]","[<span.Span object at 0x7f2fa58de040>, <span.Span object at 0x7f2fa58def40>]",10,1
1477,reviews-v3,846754e1,f55039ab,132343396c16c23af55039ab463ebd3e,1,5,5,5,0,181,186,5,4,4,[<span.Span object at 0x7f2fa58dedf0>],[<span.Span object at 0x7f2fa58dedf0>],20,2
1478,ratings-v1,4ac1945a,846754e1,132343396c16c23af55039ab463ebd3e,1,1,1,1,0,184,185,1,1,1,[],[],30,3
1479,details-v1,b1709ff3,f55039ab,132343396c16c23af55039ab463ebd3e,1,1,1,1,0,68,70,2,2,2,[],[],20,2
1480,reviews-v3,73198934,0acda5ce,2e193c07a2c309b90acda5ce776e4c1c,1,5,4,4,0,293,297,4,3,3,[<span.Span object at 0x7f2fa5cf8100>],[<span.Span object at 0x7f2fa5cf8100>],20,2
1481,productpage-v1,0acda5ce,,2e193c07a2c309b90acda5ce776e4c1c,1,46,43,44,0,0,482,482,433,433,"[<span.Span object at 0x7f2fa5cf8940>, <span.Span object at 0x7f2fa5cf8b50>]","[<span.Span object at 0x7f2fa5cf8940>, <span.Span object at 0x7f2fa5cf8b50>]",10,1
1482,ratings-v1,b358f8e5,73198934,2e193c07a2c309b90acda5ce776e4c1c,1,1,1,1,0,295,296,1,1,1,[],[],30,3
1483,details-v1,0e58e038,0acda5ce,2e193c07a2c309b90acda5ce776e4c1c,1,1,1,1,0,120,165,45,45,45,[],[],20,2
1484,productpage-v1,b775cc1a,,d19ccc51fc0541edb775cc1af2b4aa42,1,46,42,44,0,0,472,472,465,465,"[<span.Span object at 0x7f2f3ce204c0>, <span.Span object at 0x7f2f3ce205e0>]","[<span.Span object at 0x7f2f3ce204c0>, <span.Span object at 0x7f2f3ce205e0>]",10,1
1485,reviews-v3,d2908db9,b775cc1a,d19ccc51fc0541edb775cc1af2b4aa42,1,5,4,4,0,293,298,5,3,3,[<span.Span object at 0x7f2f3ce20790>],[<span.Span object at 0x7f2f3ce20790>],20,2
1486,ratings-v1,927c4d23,d2908db9,d19ccc51fc0541edb775cc1af2b4aa42,1,1,1,1,0,295,297,2,2,2,[],[],30,3
1487,details-v1,2e6f597c,b775cc1a,d19ccc51fc0541edb775cc1af2b4aa42,1,1,1,1,0,81,83,2,2,2,[],[],20,2
1488,reviews-v3,03412000,a3564f60,669a79e7252724e8a3564f60ca3814dd,1,5,4,4,0,182,187,5,4,4,[<span.Span object at 0x7f2f372e6c70>],[<span.Span object at 0x7f2f372e6c70>],20,2
1489,productpage-v1,a3564f60,,669a79e7252724e8a3564f60ca3814dd,1,34,32,33,0,0,240,240,232,232,"[<span.Span object at 0x7f2f372e6a60>, <span.Span object at 0x7f2f372e6d60>]","[<span.Span object at 0x7f2f372e6a60>, <span.Span object at 0x7f2f372e6d60>]",10,1
1490,ratings-v1,2e90afb0,03412000,669a79e7252724e8a3564f60ca3814dd,1,1,1,1,0,184,185,1,1,1,[],[],30,3
1491,details-v1,d47eec53,a3564f60,669a79e7252724e8a3564f60ca3814dd,1,1,1,1,0,74,77,3,3,3,[],[],20,2
1492,productpage-v1,7cd89f44,,542f383feab3d7f57cd89f44a45c1277,1,45,44,44,0,0,526,526,518,518,"[<span.Span object at 0x7f2f36868e50>, <span.Span object at 0x7f2f368680d0>]","[<span.Span object at 0x7f2f368680d0>, <span.Span object at 0x7f2f36868e50>]",10,1
1493,ratings-v1,f581a7f6,af74dc37,542f383feab3d7f57cd89f44a45c1277,1,1,1,1,0,335,336,1,1,1,[],[],30,3
1494,details-v1,8e862768,7cd89f44,542f383feab3d7f57cd89f44a45c1277,1,1,1,1,0,121,124,3,3,3,[],[],20,2
1495,reviews-v3,af74dc37,7cd89f44,542f383feab3d7f57cd89f44a45c1277,1,5,4,4,0,332,337,5,4,4,[<span.Span object at 0x7f2f36868df0>],[<span.Span object at 0x7f2f36868df0>],20,2
1496,reviews-v3,af2e3726,5c2f6e48,47f3f7603cbdda815c2f6e48dbc4b2c0,1,5,4,4,0,225,229,4,3,3,[<span.Span object at 0x7f2f35270b80>],[<span.Span object at 0x7f2f35270b80>],20,2
1497,productpage-v1,5c2f6e48,,47f3f7603cbdda815c2f6e48dbc4b2c0,1,38,36,37,0,0,325,325,320,320,"[<span.Span object at 0x7f2f35270af0>, <span.Span object at 0x7f2f35270a30>]","[<span.Span object at 0x7f2f35270af0>, <span.Span object at 0x7f2f35270a30>]",10,1
1498,ratings-v1,14ddd2ce,af2e3726,47f3f7603cbdda815c2f6e48dbc4b2c0,1,1,1,1,0,227,228,1,1,1,[],[],30,3
1499,details-v1,eab5bcd2,5c2f6e48,47f3f7603cbdda815c2f6e48dbc4b2c0,1,1,1,1,0,76,77,1,1,1,[],[],20,2
1500,reviews-v3,ef72c0c3,5fe4e452,4ee441822b481e2f5fe4e452d29e04b9,1,6,4,5,0,198,202,4,3,3,[<span.Span object at 0x7f2f3633d5b0>],[<span.Span object at 0x7f2f3633d5b0>],20,2
1501,productpage-v1,5fe4e452,,4ee441822b481e2f5fe4e452d29e04b9,1,39,37,38,0,0,320,320,311,311,"[<span.Span object at 0x7f2f3633d070>, <span.Span object at 0x7f2f3633d5e0>]","[<span.Span object at 0x7f2f3633d070>, <span.Span object at 0x7f2f3633d5e0>]",10,1
1502,ratings-v1,c6deddfd,ef72c0c3,4ee441822b481e2f5fe4e452d29e04b9,1,1,1,1,0,200,201,1,1,1,[],[],30,3
1503,details-v1,ae4ab2a9,5fe4e452,4ee441822b481e2f5fe4e452d29e04b9,1,1,1,1,0,84,89,5,5,5,[],[],20,2
1504,ratings-v1,72509a32,81794a95,df8fd5d381123153e73915dcd4bb40a3,1,1,1,1,0,224,227,3,3,3,[],[],30,3
1505,details-v1,1ada82b5,e73915dc,df8fd5d381123153e73915dcd4bb40a3,1,1,1,1,0,73,74,1,1,1,[],[],20,2
1506,productpage-v1,e73915dc,,df8fd5d381123153e73915dcd4bb40a3,1,37,34,35,0,0,316,316,304,304,"[<span.Span object at 0x7f2f362fac40>, <span.Span object at 0x7f2f36286940>]","[<span.Span object at 0x7f2f36286940>, <span.Span object at 0x7f2f362fac40>]",10,1
1507,reviews-v3,81794a95,e73915dc,df8fd5d381123153e73915dcd4bb40a3,1,5,4,4,0,220,231,11,8,8,[<span.Span object at 0x7f2f362fa190>],[<span.Span object at 0x7f2f362fa190>],20,2
1508,reviews-v3,91932f33,677c2113,7fbcf66dea3e764b677c2113b4298861,1,5,5,5,0,138,142,4,3,3,[<span.Span object at 0x7f2f36292e50>],[<span.Span object at 0x7f2f36292e50>],20,2
1509,productpage-v1,677c2113,,7fbcf66dea3e764b677c2113b4298861,1,36,28,32,0,0,208,208,203,203,"[<span.Span object at 0x7f2f36292d90>, <span.Span object at 0x7f2f36292e20>]","[<span.Span object at 0x7f2f36292d90>, <span.Span object at 0x7f2f36292e20>]",10,1
1510,ratings-v1,e7a2fbae,91932f33,7fbcf66dea3e764b677c2113b4298861,1,1,1,1,0,140,141,1,1,1,[],[],30,3
1511,details-v1,efb357d0,677c2113,7fbcf66dea3e764b677c2113b4298861,1,1,1,1,0,49,50,1,1,1,[],[],20,2
1512,reviews-v3,921a46d8,aa0ff6b0,2067b3b8a0a1db23aa0ff6b02f631f1a,1,8,4,6,0,56,68,12,11,11,[<span.Span object at 0x7f2f35fdc250>],[<span.Span object at 0x7f2f35fdc250>],20,2
1513,productpage-v1,aa0ff6b0,,2067b3b8a0a1db23aa0ff6b02f631f1a,1,27,22,24,0,0,80,80,62,62,"[<span.Span object at 0x7f2f35fdc1f0>, <span.Span object at 0x7f2f35fdc280>]","[<span.Span object at 0x7f2f35fdc1f0>, <span.Span object at 0x7f2f35fdc280>]",10,1
1514,ratings-v1,2cf3625e,921a46d8,2067b3b8a0a1db23aa0ff6b02f631f1a,1,1,1,1,0,65,66,1,1,1,[],[],30,3
1515,details-v1,30cf63e8,aa0ff6b0,2067b3b8a0a1db23aa0ff6b02f631f1a,1,1,1,1,0,16,22,6,6,6,[],[],20,2
1516,reviews-v3,32313100,7049a664,fb1ee2286dab738c7049a664eca5e74f,1,5,4,4,0,32,35,3,2,2,[<span.Span object at 0x7f2f35ffe250>],[<span.Span object at 0x7f2f35ffe250>],20,2
1517,productpage-v1,7049a664,,fb1ee2286dab738c7049a664eca5e74f,1,25,25,25,0,0,74,74,69,69,"[<span.Span object at 0x7f2f35ffe1f0>, <span.Span object at 0x7f2f35ffe280>]","[<span.Span object at 0x7f2f35ffe1f0>, <span.Span object at 0x7f2f35ffe280>]",10,1
